Iteration,Timestamp,T1,T1_std,T2*,T2*_std,T2E,T2E_std,Qubit Frequency
914,2025-10-23 02:27:19,1.2018793555501617e-05,3.66649130333945e-07,9.965617380869318e-06,6.198573220126324e-07,1.1693062636819462e-05,7.274074862739197e-07,5439122275.083683
915,2025-10-23 02:27:54,1.255200178418292e-05,3.095276970011391e-07,9.818698808450321e-06,4.5753176529718065e-07,1.2139270761934995e-05,6.131841765102416e-07,5439122079.800772
916,2025-10-23 02:28:29,1.3141073001987635e-05,3.9545074443679547e-07,9.679985455868234e-06,5.44851722658908e-07,1.1961363105772449e-05,6.912059700962466e-07,5439121345.072469
917,2025-10-23 02:29:04,1.217185439283952e-05,3.442533095302515e-07,1.1188652939475574e-05,7.175946587354314e-07,1.1830264097900667e-05,5.675151780978595e-07,5439121918.431309
918,2025-10-23 02:29:39,1.2751040187941598e-05,3.114710648520423e-07,9.562976843513482e-06,5.450874573174799e-07,1.2661343047559726e-05,5.694698024886966e-07,5439118947.068758
919,2025-10-23 02:30:14,1.2600878189328313e-05,4.719688600789593e-07,1.0866817165888776e-05,6.322918116398569e-07,1.3419913531986793e-05,7.275693068008779e-07,5439119741.164698
920,2025-10-23 02:30:49,1.3281334939385658e-05,4.320007371536264e-07,1.1456632597051097e-05,7.418080633123429e-07,1.1018686941088873e-05,6.510962158723704e-07,5439118572.07911
921,2025-10-23 02:31:24,1.3534942487680723e-05,4.27931552425765e-07,1.1114514337107195e-05,5.738777420905004e-07,1.2599014076908333e-05,5.957193497344476e-07,5439122025.1338215
922,2025-10-23 02:31:59,1.3732946556821446e-05,4.1165779582614995e-07,1.1310499174355115e-05,7.343947002271594e-07,1.2184769710987808e-05,5.420882247250838e-07,5439119982.298106
923,2025-10-23 02:32:34,1.3540623750252223e-05,3.784984660861807e-07,1.0565152742891826e-05,5.55394316124002e-07,1.30563658264915e-05,7.664087572757589e-07,5439120708.133411
924,2025-10-23 02:33:09,1.3295379333255752e-05,4.3279358110728537e-07,1.1094167895242535e-05,6.822152273218604e-07,1.2215440684304468e-05,6.537752037558702e-07,5439118190.209043
925,2025-10-23 02:33:44,1.3021826129167025e-05,3.934189765786113e-07,1.0640122430904952e-05,6.370590281343067e-07,1.204049556013942e-05,7.209701791201122e-07,5439120904.926579
926,2025-10-23 02:34:19,1.3535599148184474e-05,4.7018737445301763e-07,1.0921222568072153e-05,5.632954821985429e-07,1.2896005296969548e-05,7.470122985398732e-07,5439120182.376356
927,2025-10-23 02:34:54,1.3092668758263315e-05,4.378988732691866e-07,9.810232764806415e-06,6.565835485565924e-07,1.2558996088207763e-05,6.067462214444705e-07,5439119948.377776
928,2025-10-23 02:35:30,1.2727818810676084e-05,4.7473172926235966e-07,1.0436342502639917e-05,5.619180841346302e-07,1.1675189700355304e-05,6.598201523492457e-07,5439121050.912622
929,2025-10-23 02:36:04,1.3131510278485692e-05,4.466199661497434e-07,1.142479904348015e-05,6.241888248482163e-07,1.195391102482013e-05,5.463391919966013e-07,5439120305.551048
930,2025-10-23 02:36:39,1.3368073478181586e-05,3.898458533312156e-07,1.1228044766165013e-05,6.371785958292673e-07,1.170168361186441e-05,9.524426694545097e-07,5439120775.428318
931,2025-10-23 02:37:14,1.2854348347746125e-05,3.5964899198623234e-07,1.0340000018205231e-05,6.233016657664147e-07,1.228697739086293e-05,8.852249897123503e-07,5439122264.065863
932,2025-10-23 02:37:48,1.2300596515357753e-05,4.021465297527569e-07,1.0186404373113689e-05,6.410338177115561e-07,1.1861450343486624e-05,4.559689370833276e-07,5439121623.841823
933,2025-10-23 02:38:23,1.1484908852388287e-05,3.3205639455466737e-07,9.437261602851521e-06,5.749279310550145e-07,1.1327951827677651e-05,4.6295769615163056e-07,5439122479.342225
934,2025-10-23 02:38:57,1.2483319591805042e-05,3.2590134476505655e-07,1.1710434595135766e-05,7.158468954313423e-07,1.1965887866782765e-05,6.861707921358258e-07,5439120046.010208
935,2025-10-23 02:39:33,1.2173169881890544e-05,3.2106673134303876e-07,1.0788756688029366e-05,6.29828227962548e-07,1.149455849680514e-05,6.371451437388866e-07,5439121484.442505
936,2025-10-23 02:40:08,1.2584620734834573e-05,3.837676511327721e-07,1.0610121975451747e-05,7.289465721559547e-07,1.232052296473718e-05,8.430882109034208e-07,5439120958.575365
937,2025-10-23 02:40:43,1.2199614962460359e-05,3.799774353880978e-07,9.94248828534161e-06,6.703990095378503e-07,1.1414241434470895e-05,5.676946533219049e-07,5439120146.728418
938,2025-10-23 02:41:18,1.2017228582905659e-05,3.382055028818341e-07,1.0231267066673766e-05,5.07749343739937e-07,1.1150742596610641e-05,7.213532566650779e-07,5439121163.700848
939,2025-10-23 02:41:53,1.2454086109503493e-05,3.4532481437161894e-07,1.0642598054388941e-05,6.189262633123704e-07,1.2628813687687312e-05,7.131981822511672e-07,5439122626.445008
940,2025-10-23 02:42:27,1.3120083573570085e-05,3.4047391269740466e-07,1.1207209885011338e-05,6.064173259785855e-07,1.263139578289163e-05,7.894102807472235e-07,5439121516.77833
941,2025-10-23 02:43:03,1.2570980472359494e-05,3.732330006020992e-07,1.018557160792355e-05,5.786767754717459e-07,1.177760813964035e-05,6.747164512616816e-07,5439121698.537227
942,2025-10-23 02:43:38,1.2572321760329075e-05,4.073795304278858e-07,9.7531505991455e-06,6.308086716357075e-07,1.3194514072889518e-05,6.891229229525681e-07,5439121225.0609
943,2025-10-23 02:44:13,1.2759170831877498e-05,3.598142142093743e-07,1.0315975910835107e-05,5.535757431405487e-07,1.1312108004535304e-05,5.426275633987784e-07,5439120673.678318
944,2025-10-23 02:44:48,1.30974886793922e-05,2.9623023460164417e-07,1.0455197869463362e-05,6.065215328289254e-07,1.2290091909950007e-05,6.346280698652104e-07,5439121354.229128
945,2025-10-23 02:45:23,1.2867735552646309e-05,4.1238317201303743e-07,1.1355545571412051e-05,4.2226564841053656e-07,1.4647572351256244e-05,8.003680525730463e-07,5439122565.56119
946,2025-10-23 02:45:58,1.2694674319746468e-05,4.202083804876258e-07,1.0386209053470097e-05,7.252129775210999e-07,1.2011120377852791e-05,6.143637286571289e-07,5439118990.95153
947,2025-10-23 02:46:33,1.2539991042448406e-05,3.562356069046146e-07,1.1225420590177393e-05,5.916507123966283e-07,1.1623832088414332e-05,7.19664640272027e-07,5439118014.11641
948,2025-10-23 02:47:08,1.2950022138857875e-05,3.297773593698501e-07,9.926663413484249e-06,6.573996861215003e-07,1.1864342290390795e-05,6.302911727166536e-07,5439120956.518032
949,2025-10-23 02:47:43,1.2256602297533448e-05,3.2879942481678255e-07,1.0357652915571336e-05,6.288011264171876e-07,1.1807384555861944e-05,5.674274593478534e-07,5439121513.1872425
950,2025-10-23 02:48:17,1.2876278767226523e-05,4.3740980739699686e-07,1.0759169698282278e-05,5.670842703763894e-07,1.5183278947450418e-05,8.12093870291346e-07,5439117885.649254
951,2025-10-23 02:48:53,1.270991422597234e-05,3.699964526133384e-07,9.942640457838436e-06,4.82308245763398e-07,1.1700989533736106e-05,8.173378242548545e-07,5439120947.88322
952,2025-10-23 02:49:28,1.2629572988975823e-05,4.1342947104265224e-07,nan,nan,1.164496720251762e-05,6.450489872767169e-07,nan
953,2025-10-23 02:50:02,1.2352063721410289e-05,3.5296203922345956e-07,1.0849953812286373e-05,6.698246872613418e-07,1.282600872376527e-05,6.755446739131966e-07,5439120899.74264
954,2025-10-23 02:50:37,1.2593798756066477e-05,4.0778525633549336e-07,9.988670668370503e-06,5.916742967811609e-07,1.2348129928785312e-05,7.40451605754606e-07,5439120256.010728
955,2025-10-23 02:51:12,1.2861897573435144e-05,3.8040964053158207e-07,1.0194770537541586e-05,5.738452834689461e-07,1.2329324818427523e-05,4.57707508181594e-07,5439119084.401406
956,2025-10-23 02:51:47,9.890478809948533e-06,3.039434067412597e-07,7.897639414444768e-06,4.992822664882583e-07,1.0275727413633362e-05,5.301654703436089e-07,5439121503.455775
957,2025-10-23 02:52:22,8.795812799444747e-06,2.1308493753225328e-07,8.43719322762837e-06,4.971773211150052e-07,9.380731758934502e-06,5.69621104065749e-07,5439124840.100447
958,2025-10-23 02:52:58,1.252293062803389e-05,4.2241347652867767e-07,9.508286617387895e-06,4.801183048106857e-07,1.1466738993215486e-05,5.835987028374096e-07,5439120094.255485
959,2025-10-23 02:53:33,1.2507931420158158e-05,3.5260410306943227e-07,1.0179002046362129e-05,5.478034463637521e-07,1.2149073324252413e-05,6.775530344500164e-07,5439122089.4553585
960,2025-10-23 02:54:08,1.2820815843417321e-05,4.6068384373009765e-07,1.0236818525743985e-05,6.254800953824075e-07,1.2019175272381943e-05,6.729986595580068e-07,5439121401.093603
961,2025-10-23 02:54:43,1.2563781981000943e-05,3.869896745214659e-07,9.838840192788467e-06,5.110136171895358e-07,1.2270088708854487e-05,8.330612643935343e-07,5439123165.875743
962,2025-10-23 02:55:18,1.3194811250061278e-05,3.298106281185956e-07,1.0609841755160332e-05,7.000295769456533e-07,1.1207134204438418e-05,6.509022007017188e-07,5439119971.91978
963,2025-10-23 02:55:53,1.3161416360540912e-05,4.6088110552606116e-07,nan,nan,1.1654685709849844e-05,7.339633730521935e-07,nan
964,2025-10-23 02:56:28,1.255169234926079e-05,3.5827305980447216e-07,9.760701164873709e-06,6.570747253046925e-07,1.211311089299727e-05,5.791807849710036e-07,5439122461.196691
965,2025-10-23 02:57:03,1.1710372090023569e-05,2.909140292656101e-07,9.964654536176454e-06,4.7177410731508473e-07,1.1487813936561508e-05,6.836857037839606e-07,5439123132.0166
966,2025-10-23 02:57:38,1.0330870481078946e-05,2.5149147744493735e-07,7.936262026886354e-06,5.287659827559234e-07,1.0264680688321093e-05,5.167681607540949e-07,5439125021.866794
967,2025-10-23 02:58:13,1.1313823758962727e-05,2.1825518658687173e-07,8.432960488358177e-06,5.618486258752071e-07,1.1138731183635286e-05,5.77504039903205e-07,5439124375.375164
968,2025-10-23 02:58:48,1.3185649321956205e-05,2.481254261108392e-07,1.0155572836678672e-05,6.626162300670848e-07,1.1259940901009458e-05,5.567318372333353e-07,5439122301.537307
969,2025-10-23 02:59:23,1.24430659642627e-05,4.1913855798403305e-07,nan,nan,1.2034320285181366e-05,7.205845495611051e-07,nan
970,2025-10-23 02:59:58,1.329456990495359e-05,3.172843710756703e-07,1.0898179190199642e-05,6.756675256694543e-07,1.2678622562933839e-05,7.911600020120312e-07,5439120330.1010475
971,2025-10-23 03:00:33,1.3113617196580662e-05,4.5034133300456774e-07,1.0375068575374513e-05,5.702491983279052e-07,1.3458229276785971e-05,6.542127577945845e-07,5439119399.907293
972,2025-10-23 03:01:08,1.1793410678917482e-05,2.4904454685957405e-07,1.0076955660798248e-05,5.976472862180023e-07,1.1302411014657565e-05,6.204437935875721e-07,5439123061.779902
973,2025-10-23 03:01:43,1.1008676396029315e-05,3.879078237299638e-07,1.007638126337973e-05,5.261617507974601e-07,1.1555282477093698e-05,6.810643349537847e-07,5439120073.80431
974,2025-10-23 03:02:18,1.1988631107184844e-05,3.454201263712132e-07,1.012949343270897e-05,5.310230960199362e-07,1.1946457438849478e-05,6.935947449220645e-07,5439122418.535153
975,2025-10-23 03:02:53,1.2489347245514537e-05,4.196691572561313e-07,1.082335264612766e-05,5.127754864569605e-07,1.1550060593279454e-05,6.7100719337125e-07,5439121167.030863
976,2025-10-23 03:03:28,1.282293590576522e-05,2.8563675771111105e-07,9.490924865129813e-06,6.918827048127997e-07,1.1631173633119829e-05,7.010902467794627e-07,5439122642.282654
977,2025-10-23 03:04:03,1.3468236375269171e-05,3.375821105750601e-07,1.0653078637457014e-05,6.339865018020907e-07,1.1572307745844057e-05,4.811182009222102e-07,5439120234.919434
978,2025-10-23 03:04:38,1.2851550282189095e-05,3.8521012015285774e-07,1.0729620906202442e-05,5.783935061808247e-07,1.2601712059634451e-05,6.96903826980311e-07,5439122399.049037
979,2025-10-23 03:05:13,1.2762833172530463e-05,4.0019263619530337e-07,1.1389745151468844e-05,6.22295043679871e-07,1.3070342036014537e-05,7.691960419500958e-07,5439118747.004233
980,2025-10-23 03:05:48,1.2987082297799546e-05,4.4129045289578573e-07,1.0361026643757043e-05,5.998846197185451e-07,1.405058645831403e-05,8.452745669762456e-07,5439123276.524072
981,2025-10-23 03:06:23,1.3209130344637998e-05,3.581947758361423e-07,1.115581120614273e-05,7.335123049539826e-07,1.2571500412894565e-05,8.533134829958269e-07,5439120574.555006
982,2025-10-23 03:06:58,1.327634956149737e-05,4.611247604401384e-07,1.1214741490794822e-05,7.405643740153601e-07,1.1938038437131482e-05,5.729844735176172e-07,5439120656.77778
983,2025-10-23 03:07:33,1.328647933429572e-05,3.77571892854926e-07,9.837011411661933e-06,6.105545455182242e-07,1.1965673805347521e-05,5.8478152827503e-07,5439121154.738858
984,2025-10-23 03:08:08,1.2830220291970562e-05,3.8334475143120046e-07,1.0647754349779603e-05,7.105193214282301e-07,1.2816906072465883e-05,8.612242875920085e-07,5439121303.290699
985,2025-10-23 03:08:43,1.2515187237438496e-05,2.7923756228383275e-07,1.0032037409235528e-05,6.565604263361686e-07,1.1659441207845234e-05,6.009775246871563e-07,5439121693.474408
986,2025-10-23 03:09:18,1.3265049362498615e-05,3.933979226505226e-07,1.0374515163835696e-05,6.191576466159791e-07,1.1187417688018897e-05,6.757722883474178e-07,5439120703.859607
987,2025-10-23 03:09:53,1.2682731727275964e-05,4.1432892082817067e-07,9.982203911240717e-06,4.588280916977507e-07,1.2880282424632128e-05,6.745646507644319e-07,5439120952.374471
988,2025-10-23 03:10:28,1.2918695484920306e-05,4.6296984213833835e-07,1.005726366432036e-05,7.010755960094275e-07,1.2574346780702683e-05,6.015162136680561e-07,5439122938.411451
989,2025-10-23 03:11:03,1.2624831547736193e-05,4.626362218134394e-07,9.740989725948168e-06,5.457692775927264e-07,1.3442970934418597e-05,8.70117327840589e-07,5439121056.076826
990,2025-10-23 03:11:38,1.323522914220554e-05,4.476523870079175e-07,9.980715404589446e-06,5.080889491604193e-07,1.2345598963348081e-05,6.917515640262579e-07,5439119814.938864
991,2025-10-23 03:12:13,1.2675301276798834e-05,3.9669017608973387e-07,9.494471698623386e-06,4.397014388144624e-07,1.2331912332852468e-05,6.79867419530454e-07,5439120537.961587
992,2025-10-23 03:12:48,1.386481284915142e-05,3.958963667901412e-07,1.1140863194647466e-05,5.243325564207432e-07,1.244531896094081e-05,6.858986830138745e-07,5439120615.189772
993,2025-10-23 03:13:22,1.3705924813534054e-05,4.136766073845201e-07,9.650648255421501e-06,6.483257538924362e-07,1.1909678665267265e-05,7.188612008598951e-07,5439118309.481131
994,2025-10-23 03:13:57,1.3348618103536936e-05,4.123552868086578e-07,1.1489949922616205e-05,7.350055016326181e-07,1.2289775825902183e-05,1.0676532430491771e-06,5439122081.471414
995,2025-10-23 03:14:32,1.2177379977273972e-05,4.1924301512457707e-07,1.0251102532388146e-05,6.25161373130058e-07,1.1273937714495474e-05,6.088207107970123e-07,5439123110.86965
996,2025-10-23 03:15:07,9.728623695526295e-06,2.4900387512317796e-07,7.81628642876342e-06,4.01470497038617e-07,9.310542276930178e-06,5.046711523454464e-07,5439121496.035488
997,2025-10-23 03:15:42,1.1866894333634193e-05,3.5505965150267944e-07,9.540245055728036e-06,4.957347578474347e-07,1.1527469831129622e-05,6.321260451849369e-07,5439124948.7163
998,2025-10-23 03:16:16,1.2568003779245274e-05,3.3819749001256526e-07,9.457343448815436e-06,4.316300129974427e-07,1.114038611715884e-05,5.677694213589464e-07,5439121371.845931
999,2025-10-23 03:16:51,1.1794940470322146e-05,3.007269179318636e-07,9.540567030841274e-06,5.510334368790723e-07,1.174922997160266e-05,6.000407089001957e-07,5439122783.175239
1000,2025-10-23 03:17:26,1.2101952341136979e-05,3.419719828472313e-07,1.0083036842134518e-05,5.643820959458843e-07,1.218030182026375e-05,7.915648512462016e-07,5439122898.706927
